SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
172,DC:A6:32:33:AA:47,2020-07-09 21:33:57,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
173,DC:A6:32:33:AA:47,2020-07-09 21:33:59,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
174,DC:A6:32:33:AA:47,2020-07-09 21:34:01,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-32,0.0006309573445,
175,DC:A6:32:33:AA:47,2020-07-09 21:34:03,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
176,DC:A6:32:33:AA:47,2020-07-09 21:34:05,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
177,DC:A6:32:33:AA:47,2020-07-09 21:34:07,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
178,DC:A6:32:33:AA:47,2020-07-09 21:34:09,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
179,DC:A6:32:33:AA:47,2020-07-09 21:34:11,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-33,0.0005011872336,
180,DC:A6:32:33:AA:47,2020-07-09 21:34:13,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
181,DC:A6:32:33:AA:47,2020-07-09 21:34:15,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
182,DC:A6:32:33:AA:47,2020-07-09 21:34:17,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
183,DC:A6:32:33:AA:47,2020-07-09 21:34:19,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
184,DC:A6:32:33:AA:47,2020-07-09 21:34:21,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
185,DC:A6:32:33:AA:47,2020-07-09 21:34:23,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-36,0.0002511886432,
186,DC:A6:32:33:AA:47,2020-07-09 21:34:25,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
187,DC:A6:32:33:AA:47,2020-07-09 21:34:27,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
188,DC:A6:32:33:AA:47,2020-07-09 21:34:29,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
189,DC:A6:32:33:AA:47,2020-07-09 21:34:30,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
190,DC:A6:32:33:AA:47,2020-07-09 21:34:31,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
191,DC:A6:32:33:AA:47,2020-07-09 21:34:32,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
192,DC:A6:32:33:AA:47,2020-07-09 21:34:34,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
193,DC:A6:32:33:AA:47,2020-07-09 21:34:36,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
194,DC:A6:32:33:AA:47,2020-07-09 21:34:37,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
195,DC:A6:32:33:AA:47,2020-07-09 21:34:38,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
196,DC:A6:32:33:AA:47,2020-07-09 21:34:40,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
197,DC:A6:32:33:AA:47,2020-07-09 21:34:42,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-36,0.0002511886432,
198,DC:A6:32:33:AA:47,2020-07-09 21:34:44,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
199,DC:A6:32:33:AA:47,2020-07-09 21:34:46,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-33,0.0005011872336,
200,DC:A6:32:33:AA:47,2020-07-09 21:34:48,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
201,DC:A6:32:33:AA:47,2020-07-09 21:34:50,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
202,DC:A6:32:33:AA:47,2020-07-09 21:34:52,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
203,DC:A6:32:33:AA:47,2020-07-09 21:34:54,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-35,0.000316227766,
204,DC:A6:32:33:AA:47,2020-07-09 21:34:56,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-38,0.0001584893192,
205,DC:A6:32:33:AA:47,2020-07-09 21:34:58,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-39,0.0001258925412,
206,DC:A6:32:33:AA:47,2020-07-09 21:35:00,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-31,0.0007943282347,
207,DC:A6:32:33:AA:47,2020-07-09 21:35:02,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-37,0.0001995262315,
208,DC:A6:32:33:AA:47,2020-07-09 21:35:03,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-30,0.001,
209,DC:A6:32:33:AA:47,2020-07-09 21:35:05,d4b0cb18-c265-11ea-b704-dca63233aa46,1,1,1,-32,0.0006309573445,
