SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW) ,Total Sum
452,DC:A6:32:33:AA:47,2020-07-07 17:40:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
453,DC:A6:32:33:AA:47,2020-07-07 17:40:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
454,DC:A6:32:33:AA:47,2020-07-07 17:40:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
455,DC:A6:32:33:AA:47,2020-07-07 17:40:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
456,DC:A6:32:33:AA:47,2020-07-07 17:40:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
457,DC:A6:32:33:AA:47,2020-07-07 17:40:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
458,DC:A6:32:33:AA:47,2020-07-07 17:40:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
459,DC:A6:32:33:AA:47,2020-07-07 17:40:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
460,DC:A6:32:33:AA:47,2020-07-07 17:40:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
461,DC:A6:32:33:AA:47,2020-07-07 17:40:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
462,DC:A6:32:33:AA:47,2020-07-07 17:40:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
463,DC:A6:32:33:AA:47,2020-07-07 17:40:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
464,DC:A6:32:33:AA:47,2020-07-07 17:40:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
465,DC:A6:32:33:AA:47,2020-07-07 17:40:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
