SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power (mW),Sum
230,DC:A6:32:33:AA:47,2020-07-09 17:41:28,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
231,DC:A6:32:33:AA:47,2020-07-09 17:41:30,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
232,DC:A6:32:33:AA:47,2020-07-09 17:41:31,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
233,DC:A6:32:33:AA:47,2020-07-09 17:41:31,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
234,DC:A6:32:33:AA:47,2020-07-09 17:41:33,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
235,DC:A6:32:33:AA:47,2020-07-09 17:41:35,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
236,DC:A6:32:33:AA:47,2020-07-09 17:41:36,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
237,DC:A6:32:33:AA:47,2020-07-09 17:41:37,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
238,DC:A6:32:33:AA:47,2020-07-09 17:41:39,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
239,DC:A6:32:33:AA:47,2020-07-09 17:41:40,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
240,DC:A6:32:33:AA:47,2020-07-09 17:41:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
241,DC:A6:32:33:AA:47,2020-07-09 17:41:42,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
242,DC:A6:32:33:AA:47,2020-07-09 17:41:43,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
243,DC:A6:32:33:AA:47,2020-07-09 17:41:45,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
244,DC:A6:32:33:AA:47,2020-07-09 17:41:47,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
245,DC:A6:32:33:AA:47,2020-07-09 17:41:49,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
246,DC:A6:32:33:AA:47,2020-07-09 17:41:50,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
247,DC:A6:32:33:AA:47,2020-07-09 17:41:51,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
248,DC:A6:32:33:AA:47,2020-07-09 17:41:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
249,DC:A6:32:33:AA:47,2020-07-09 17:41:53,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
250,DC:A6:32:33:AA:47,2020-07-09 17:41:54,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
251,DC:A6:32:33:AA:47,2020-07-09 17:41:55,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
252,DC:A6:32:33:AA:47,2020-07-09 17:41:56,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
253,DC:A6:32:33:AA:47,2020-07-09 17:41:58,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
254,DC:A6:32:33:AA:47,2020-07-09 17:41:59,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
255,DC:A6:32:33:AA:47,2020-07-09 17:42:01,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-34,0.0003981071706,
256,DC:A6:32:33:AA:47,2020-07-09 17:42:03,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-40,0.0001,
257,DC:A6:32:33:AA:47,2020-07-09 17:42:03,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
258,DC:A6:32:33:AA:47,2020-07-09 17:42:04,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
259,DC:A6:32:33:AA:47,2020-07-09 17:42:05,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
260,DC:A6:32:33:AA:47,2020-07-09 17:42:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
261,DC:A6:32:33:AA:47,2020-07-09 17:42:07,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
262,DC:A6:32:33:AA:47,2020-07-09 17:42:08,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-39,0.0001258925412,
263,DC:A6:32:33:AA:47,2020-07-09 17:42:10,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-33,0.0005011872336,
264,DC:A6:32:33:AA:47,2020-07-09 17:42:12,6a4f71d8-c22a-11ea-9878-dca63233aa46,1,1,1,-38,0.0001584893192,
