SCAN,2ft_5,2ft_4,2ft_3,2ft_2,2ft_1,Avg,Cum Sum
423,0.0001584893192,0.0005011872336,0.0001258925412,0.0003981071706,0.0001,0.0002567352529,0.09753284801
424,0.0001584893192,0.0001584893192,0.0001258925412,0.0001258925412,0.0001258925412,0.0001389312524,0.09767177926
425,0.0005011872336,0.0001584893192,0.0001258925412,0.0001258925412,0.0005011872336,0.0002825297738,0.09795430904
426,0.0001258925412,0.0001584893192,0.0001258925412,0.0001258925412,0.0001258925412,0.0001324118968,0.09808672093
427,0.0003981071706,0.0005011872336,0.0001258925412,0.0001258925412,0.0001258925412,0.0002553944056,0.09834211534
428,0.0001584893192,0.0001258925412,0.0001258925412,0.0001584893192,0.0005011872336,0.0002139901909,0.09855610553
429,0.0005011872336,0.0001258925412,0.0001258925412,0.0001258925412,0.0003981071706,0.0002553944056,0.09881149994
430,0.0005011872336,0.0001584893192,0.0001,0.0005011872336,0.0001258925412,0.0002773512655,0.0990888512
431,0.0001584893192,0.0005011872336,0.0001258925412,0.0001258925412,0.0003981071706,0.0002619137612,0.09935076496
432,0.0001584893192,0.0005011872336,0.0001258925412,0.0001258925412,0.0001258925412,0.0002074708353,0.0995582358
433,0.0001258925412,0.0003981071706,0.0001258925412,0.0003981071706,0.0001258925412,0.000234778393,0.09979301419
434,0.0001584893192,0.0005011872336,0.0001258925412,0.0001584893192,0.0001584893192,0.0002205095465,0.1000135237
435,0.0001584893192,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.0001324118968,0.1001459356
436,0.0001258925412,0.0001258925412,0.0003981071706,0.0001584893192,0.0001258925412,0.0001868548227,0.1003327905
437,0.0001258925412,0.0001258925412,0.0001258925412,0.0005011872336,0.0005011872336,0.0002760104182,0.1006088009
438,0.0001584893192,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.0001324118968,0.1007412128
439,0.0005011872336,0.0001258925412,0.0001258925412,0.0001258925412,0.0001,0.0001957729714,0.1009369857
440,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.1010628783
441,0.0001258925412,0.0001584893192,0.0001258925412,0.0003981071706,0.0001584893192,0.0001933741783,0.1012562525
442,0.0003981071706,0.0001258925412,0.0001258925412,0.0003981071706,0.0001258925412,0.000234778393,0.1014910309
443,0.0001258925412,0.0003981071706,0.0001258925412,0.0001258925412,0.0001258925412,0.0001803354671,0.1016713663
444,0.0001258925412,0.0001,0.0003981071706,0.0001258925412,0.0001258925412,0.0001751569588,0.1018465233
445,0.0001258925412,0.0005011872336,0.0001258925412,0.0001584893192,0.0001258925412,0.0002074708353,0.1020539941
446,0.0001258925412,0.0001584893192,0.0003981071706,0.0001258925412,0.0001584893192,0.0001933741783,0.1022473683
447,0.0001258925412,0.0001584893192,0.0001258925412,0.0005011872336,0.0001258925412,0.0002074708353,0.1024548391
448,0.0005011872336,0.0001584893192,0.0001258925412,0.0001258925412,0.0003981071706,0.0002619137612,0.1027167529
449,0.0001584893192,0.0005011872336,0.0003981071706,0.0001,0.0003981071706,0.0003111781788,0.1030279311
450,0.0001258925412,0.0001258925412,0.0001258925412,0.0001584893192,0.0005011872336,0.0002074708353,0.1032354019
451,0.0001258925412,0.0001258925412,0.0005011872336,0.0001258925412,0.0005011872336,0.0002760104182,0.1035114123
452,0.0001258925412,0.0001584893192,0.0001258925412,0.0001258925412,0.0001258925412,0.0001324118968,0.1036438242
453,0.0005011872336,0.0005011872336,0.0001258925412,0.0001258925412,0.0001584893192,0.0002825297738,0.103926354
454,0.0003981071706,0.0005011872336,0.0001258925412,0.0001258925412,0.0001584893192,0.0002619137612,0.1041882678
455,0.0005011872336,0.0003981071706,0.0001258925412,0.0003981071706,0.0005011872336,0.0003848962699,0.104573164
456,0.0001584893192,0.0005011872336,0.0001,0.0005011872336,0.0001,0.0002721727573,0.1048453368
457,0.0005011872336,0.0001258925412,0.0003981071706,0.0001258925412,0.0001258925412,0.0002553944056,0.1051007312
458,0.0001258925412,0.0001258925412,0.0001258925412,0.0001,0.0005011872336,0.0001957729714,0.1052965042
459,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.1054223967
460,0.0003981071706,0.0001258925412,0.0001258925412,0.0005011872336,0.0001258925412,0.0002553944056,0.1056777911
461,0.0003981071706,0.0001258925412,0.0005011872336,0.0003981071706,0.0005011872336,0.0003848962699,0.1060626874
462,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.0003981071706,0.0001803354671,0.1062430228
463,0.0005011872336,0.0001584893192,0.0001258925412,0.0001258925412,0.0001258925412,0.0002074708353,0.1064504937
464,0.0005011872336,0.0001258925412,0.0003981071706,0.0001584893192,0.0003981071706,0.000316356687,0.1067668504
465,0.0005011872336,0.0003981071706,0.0001258925412,0.0001258925412,0.0001258925412,0.0002553944056,0.1070222448
466,0.0001258925412,0.0001,0.0005011872336,0.0005011872336,0.0001258925412,0.0002708319099,0.1072930767
467,0.0001584893192,0.0005011872336,0.0001258925412,0.0001258925412,0.0001584893192,0.0002139901909,0.1075070669
468,0.0001258925412,0.0001584893192,0.0001258925412,0.0001,0.0001258925412,0.0001272333886,0.1076343003
469,0.0005011872336,0.0001584893192,0.0001258925412,0.0001584893192,0.0001258925412,0.0002139901909,0.1078482905
470,0.0003981071706,0.0001584893192,0.0001258925412,0.0001258925412,0.0005011872336,0.0002619137612,0.1081102042
471,0.0001258925412,0.0005011872336,0.0001,0.0001258925412,0.0001258925412,0.0001957729714,0.1083059772
472,0.0005011872336,0.0001258925412,0.0003981071706,0.0001258925412,0.0001,0.0002502158973,0.1085561931
473,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.0001258925412,0.1086820856
474,0.0001258925412,0.0001584893192,0.0001258925412,0.0003981071706,0.0001584893192,0.0001933741783,0.1088754598
475,0.0001258925412,0.0005011872336,0.0001258925412,0.0005011872336,0.0001258925412,0.0002760104182,0.1091514702
