SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW ),Total Sum
389,DC:A6:32:33:AA:47,2020-07-07 18:10:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
390,DC:A6:32:33:AA:47,2020-07-07 18:10:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
391,DC:A6:32:33:AA:47,2020-07-07 18:10:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
392,DC:A6:32:33:AA:47,2020-07-07 18:10:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
393,DC:A6:32:33:AA:47,2020-07-07 18:10:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
394,DC:A6:32:33:AA:47,2020-07-07 18:10:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
395,DC:A6:32:33:AA:47,2020-07-07 18:10:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
396,DC:A6:32:33:AA:47,2020-07-07 18:10:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
397,DC:A6:32:33:AA:47,2020-07-07 18:10:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
398,DC:A6:32:33:AA:47,2020-07-07 18:10:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
399,DC:A6:32:33:AA:47,2020-07-07 18:10:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
400,DC:A6:32:33:AA:47,2020-07-07 18:10:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
401,DC:A6:32:33:AA:47,2020-07-07 18:10:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
402,DC:A6:32:33:AA:47,2020-07-07 18:10:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
403,DC:A6:32:33:AA:47,2020-07-07 18:10:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
404,DC:A6:32:33:AA:47,2020-07-07 18:10:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
405,DC:A6:32:33:AA:47,2020-07-07 18:10:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
406,DC:A6:32:33:AA:47,2020-07-07 18:10:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
407,DC:A6:32:33:AA:47,2020-07-07 18:10:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
408,DC:A6:32:33:AA:47,2020-07-07 18:10:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
409,DC:A6:32:33:AA:47,2020-07-07 18:10:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
410,DC:A6:32:33:AA:47,2020-07-07 18:10:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
411,DC:A6:32:33:AA:47,2020-07-07 18:10:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
412,DC:A6:32:33:AA:47,2020-07-07 18:10:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
413,DC:A6:32:33:AA:47,2020-07-07 18:10:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
414,DC:A6:32:33:AA:47,2020-07-07 18:10:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
415,DC:A6:32:33:AA:47,2020-07-07 18:10:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
416,DC:A6:32:33:AA:47,2020-07-07 18:10:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
417,DC:A6:32:33:AA:47,2020-07-07 18:10:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
418,DC:A6:32:33:AA:47,2020-07-07 18:10:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
419,DC:A6:32:33:AA:47,2020-07-07 18:10:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
420,DC:A6:32:33:AA:47,2020-07-07 18:10:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
421,DC:A6:32:33:AA:47,2020-07-07 18:10:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
422,DC:A6:32:33:AA:47,2020-07-07 18:10:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
423,DC:A6:32:33:AA:47,2020-07-07 18:10:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
424,DC:A6:32:33:AA:47,2020-07-07 18:11:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
425,DC:A6:32:33:AA:47,2020-07-07 18:11:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
426,DC:A6:32:33:AA:47,2020-07-07 18:11:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
427,DC:A6:32:33:AA:47,2020-07-07 18:11:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
428,DC:A6:32:33:AA:47,2020-07-07 18:11:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
429,DC:A6:32:33:AA:47,2020-07-07 18:11:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
430,DC:A6:32:33:AA:47,2020-07-07 18:11:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
431,DC:A6:32:33:AA:47,2020-07-07 18:11:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
432,DC:A6:32:33:AA:47,2020-07-07 18:11:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
433,DC:A6:32:33:AA:47,2020-07-07 18:11:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
434,DC:A6:32:33:AA:47,2020-07-07 18:11:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
435,DC:A6:32:33:AA:47,2020-07-07 18:11:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
436,DC:A6:32:33:AA:47,2020-07-07 18:11:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
437,DC:A6:32:33:AA:47,2020-07-07 18:11:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
438,DC:A6:32:33:AA:47,2020-07-07 18:11:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
439,DC:A6:32:33:AA:47,2020-07-07 18:11:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
440,DC:A6:32:33:AA:47,2020-07-07 18:11:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
441,DC:A6:32:33:AA:47,2020-07-07 18:11:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
442,DC:A6:32:33:AA:47,2020-07-07 18:11:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
443,DC:A6:32:33:AA:47,2020-07-07 18:11:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
444,DC:A6:32:33:AA:47,2020-07-07 18:11:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
445,DC:A6:32:33:AA:47,2020-07-07 18:11:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
446,DC:A6:32:33:AA:47,2020-07-07 18:11:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
447,DC:A6:32:33:AA:47,2020-07-07 18:11:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
448,DC:A6:32:33:AA:47,2020-07-07 18:11:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
449,DC:A6:32:33:AA:47,2020-07-07 18:11:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
450,DC:A6:32:33:AA:47,2020-07-07 18:11:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
451,DC:A6:32:33:AA:47,2020-07-07 18:11:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
452,DC:A6:32:33:AA:47,2020-07-07 18:11:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
453,DC:A6:32:33:AA:47,2020-07-07 18:11:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
454,DC:A6:32:33:AA:47,2020-07-07 18:11:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
455,DC:A6:32:33:AA:47,2020-07-07 18:11:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
456,DC:A6:32:33:AA:47,2020-07-07 18:11:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
457,DC:A6:32:33:AA:47,2020-07-07 18:11:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
458,DC:A6:32:33:AA:47,2020-07-07 18:11:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
459,DC:A6:32:33:AA:47,2020-07-07 18:11:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
460,DC:A6:32:33:AA:47,2020-07-07 18:11:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
461,DC:A6:32:33:AA:47,2020-07-07 18:11:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
462,DC:A6:32:33:AA:47,2020-07-07 18:11:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
463,DC:A6:32:33:AA:47,2020-07-07 18:11:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
464,DC:A6:32:33:AA:47,2020-07-07 18:11:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
465,DC:A6:32:33:AA:47,2020-07-07 18:11:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
466,DC:A6:32:33:AA:47,2020-07-07 18:11:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
