SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW),Total Sum
186,DC:A6:32:33:AA:47,2020-07-07 18:41:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
187,DC:A6:32:33:AA:47,2020-07-07 18:41:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
188,DC:A6:32:33:AA:47,2020-07-07 18:41:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
189,DC:A6:32:33:AA:47,2020-07-07 18:41:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
190,DC:A6:32:33:AA:47,2020-07-07 18:41:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
191,DC:A6:32:33:AA:47,2020-07-07 18:41:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
192,DC:A6:32:33:AA:47,2020-07-07 18:41:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
193,DC:A6:32:33:AA:47,2020-07-07 18:42:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
194,DC:A6:32:33:AA:47,2020-07-07 18:42:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
195,DC:A6:32:33:AA:47,2020-07-07 18:42:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
196,DC:A6:32:33:AA:47,2020-07-07 18:42:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
197,DC:A6:32:33:AA:47,2020-07-07 18:42:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
198,DC:A6:32:33:AA:47,2020-07-07 18:42:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
199,DC:A6:32:33:AA:47,2020-07-07 18:42:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
200,DC:A6:32:33:AA:47,2020-07-07 18:42:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
201,DC:A6:32:33:AA:47,2020-07-07 18:42:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
202,DC:A6:32:33:AA:47,2020-07-07 18:42:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
203,DC:A6:32:33:AA:47,2020-07-07 18:42:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
204,DC:A6:32:33:AA:47,2020-07-07 18:42:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
205,DC:A6:32:33:AA:47,2020-07-07 18:42:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
206,DC:A6:32:33:AA:47,2020-07-07 18:42:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
207,DC:A6:32:33:AA:47,2020-07-07 18:42:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
208,DC:A6:32:33:AA:47,2020-07-07 18:42:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
209,DC:A6:32:33:AA:47,2020-07-07 18:42:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
210,DC:A6:32:33:AA:47,2020-07-07 18:42:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
211,DC:A6:32:33:AA:47,2020-07-07 18:42:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
212,DC:A6:32:33:AA:47,2020-07-07 18:42:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
213,DC:A6:32:33:AA:47,2020-07-07 18:42:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
214,DC:A6:32:33:AA:47,2020-07-07 18:42:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
215,DC:A6:32:33:AA:47,2020-07-07 18:42:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
216,DC:A6:32:33:AA:47,2020-07-07 18:42:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
217,DC:A6:32:33:AA:47,2020-07-07 18:42:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
218,DC:A6:32:33:AA:47,2020-07-07 18:42:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
219,DC:A6:32:33:AA:47,2020-07-07 18:42:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
220,DC:A6:32:33:AA:47,2020-07-07 18:42:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
221,DC:A6:32:33:AA:47,2020-07-07 18:42:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
222,DC:A6:32:33:AA:47,2020-07-07 18:42:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
223,DC:A6:32:33:AA:47,2020-07-07 18:42:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
224,DC:A6:32:33:AA:47,2020-07-07 18:42:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
225,DC:A6:32:33:AA:47,2020-07-07 18:42:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
226,DC:A6:32:33:AA:47,2020-07-07 18:42:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
227,DC:A6:32:33:AA:47,2020-07-07 18:42:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
228,DC:A6:32:33:AA:47,2020-07-07 18:42:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
229,DC:A6:32:33:AA:47,2020-07-07 18:42:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
230,DC:A6:32:33:AA:47,2020-07-07 18:42:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
231,DC:A6:32:33:AA:47,2020-07-07 18:42:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
232,DC:A6:32:33:AA:47,2020-07-07 18:42:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
233,DC:A6:32:33:AA:47,2020-07-07 18:42:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
234,DC:A6:32:33:AA:47,2020-07-07 18:42:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
235,DC:A6:32:33:AA:47,2020-07-07 18:43:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
236,DC:A6:32:33:AA:47,2020-07-07 18:43:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
237,DC:A6:32:33:AA:47,2020-07-07 18:43:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
238,DC:A6:32:33:AA:47,2020-07-07 18:43:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
239,DC:A6:32:33:AA:47,2020-07-07 18:43:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
240,DC:A6:32:33:AA:47,2020-07-07 18:43:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
241,DC:A6:32:33:AA:47,2020-07-07 18:43:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
242,DC:A6:32:33:AA:47,2020-07-07 18:43:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
243,DC:A6:32:33:AA:47,2020-07-07 18:43:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
244,DC:A6:32:33:AA:47,2020-07-07 18:43:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
245,DC:A6:32:33:AA:47,2020-07-07 18:43:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
246,DC:A6:32:33:AA:47,2020-07-07 18:43:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
247,DC:A6:32:33:AA:47,2020-07-07 18:43:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
248,DC:A6:32:33:AA:47,2020-07-07 18:43:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
249,DC:A6:32:33:AA:47,2020-07-07 18:43:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
250,DC:A6:32:33:AA:47,2020-07-07 18:43:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
251,DC:A6:32:33:AA:47,2020-07-07 18:43:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
252,DC:A6:32:33:AA:47,2020-07-07 18:43:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
253,DC:A6:32:33:AA:47,2020-07-07 18:43:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
254,DC:A6:32:33:AA:47,2020-07-07 18:43:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
255,DC:A6:32:33:AA:47,2020-07-07 18:43:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
256,DC:A6:32:33:AA:47,2020-07-07 18:43:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
257,DC:A6:32:33:AA:47,2020-07-07 18:43:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
258,DC:A6:32:33:AA:47,2020-07-07 18:43:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
259,DC:A6:32:33:AA:47,2020-07-07 18:43:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
260,DC:A6:32:33:AA:47,2020-07-07 18:43:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
261,DC:A6:32:33:AA:47,2020-07-07 18:43:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
262,DC:A6:32:33:AA:47,2020-07-07 18:43:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
263,DC:A6:32:33:AA:47,2020-07-07 18:43:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
264,DC:A6:32:33:AA:47,2020-07-07 18:43:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
265,DC:A6:32:33:AA:47,2020-07-07 18:43:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
266,DC:A6:32:33:AA:47,2020-07-07 18:43:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
267,DC:A6:32:33:AA:47,2020-07-07 18:43:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
268,DC:A6:32:33:AA:47,2020-07-07 18:43:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
269,DC:A6:32:33:AA:47,2020-07-07 18:43:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
270,DC:A6:32:33:AA:47,2020-07-07 18:43:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
271,DC:A6:32:33:AA:47,2020-07-07 18:43:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
272,DC:A6:32:33:AA:47,2020-07-07 18:43:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
273,DC:A6:32:33:AA:47,2020-07-07 18:43:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
274,DC:A6:32:33:AA:47,2020-07-07 18:43:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
275,DC:A6:32:33:AA:47,2020-07-07 18:43:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
276,DC:A6:32:33:AA:47,2020-07-07 18:43:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
277,DC:A6:32:33:AA:47,2020-07-07 18:43:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
278,DC:A6:32:33:AA:47,2020-07-07 18:43:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
279,DC:A6:32:33:AA:47,2020-07-07 18:44:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
280,DC:A6:32:33:AA:47,2020-07-07 18:44:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
281,DC:A6:32:33:AA:47,2020-07-07 18:44:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
282,DC:A6:32:33:AA:47,2020-07-07 18:44:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
283,DC:A6:32:33:AA:47,2020-07-07 18:44:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
284,DC:A6:32:33:AA:47,2020-07-07 18:44:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
285,DC:A6:32:33:AA:47,2020-07-07 18:44:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
286,DC:A6:32:33:AA:47,2020-07-07 18:44:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
287,DC:A6:32:33:AA:47,2020-07-07 18:44:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-47,0.00001995262315,
288,DC:A6:32:33:AA:47,2020-07-07 18:44:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-47,0.00001995262315,
289,DC:A6:32:33:AA:47,2020-07-07 18:44:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
290,DC:A6:32:33:AA:47,2020-07-07 18:44:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
291,DC:A6:32:33:AA:47,2020-07-07 18:44:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
292,DC:A6:32:33:AA:47,2020-07-07 18:44:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
293,DC:A6:32:33:AA:47,2020-07-07 18:44:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
294,DC:A6:32:33:AA:47,2020-07-07 18:44:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
295,DC:A6:32:33:AA:47,2020-07-07 18:44:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
296,DC:A6:32:33:AA:47,2020-07-07 18:44:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
297,DC:A6:32:33:AA:47,2020-07-07 18:44:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
298,DC:A6:32:33:AA:47,2020-07-07 18:44:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
299,DC:A6:32:33:AA:47,2020-07-07 18:44:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
300,DC:A6:32:33:AA:47,2020-07-07 18:44:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
301,DC:A6:32:33:AA:47,2020-07-07 18:44:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
302,DC:A6:32:33:AA:47,2020-07-07 18:44:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
303,DC:A6:32:33:AA:47,2020-07-07 18:44:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
304,DC:A6:32:33:AA:47,2020-07-07 18:44:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
305,DC:A6:32:33:AA:47,2020-07-07 18:44:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
306,DC:A6:32:33:AA:47,2020-07-07 18:44:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
307,DC:A6:32:33:AA:47,2020-07-07 18:44:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
308,DC:A6:32:33:AA:47,2020-07-07 18:44:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
309,DC:A6:32:33:AA:47,2020-07-07 18:44:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
310,DC:A6:32:33:AA:47,2020-07-07 18:44:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
311,DC:A6:32:33:AA:47,2020-07-07 18:44:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
312,DC:A6:32:33:AA:47,2020-07-07 18:44:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
313,DC:A6:32:33:AA:47,2020-07-07 18:44:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
314,DC:A6:32:33:AA:47,2020-07-07 18:44:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
315,DC:A6:32:33:AA:47,2020-07-07 18:44:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
316,DC:A6:32:33:AA:47,2020-07-07 18:44:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
317,DC:A6:32:33:AA:47,2020-07-07 18:44:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
318,DC:A6:32:33:AA:47,2020-07-07 18:44:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
319,DC:A6:32:33:AA:47,2020-07-07 18:45:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
320,DC:A6:32:33:AA:47,2020-07-07 18:45:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
321,DC:A6:32:33:AA:47,2020-07-07 18:45:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
322,DC:A6:32:33:AA:47,2020-07-07 18:45:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
323,DC:A6:32:33:AA:47,2020-07-07 18:45:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
324,DC:A6:32:33:AA:47,2020-07-07 18:45:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
325,DC:A6:32:33:AA:47,2020-07-07 18:45:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
326,DC:A6:32:33:AA:47,2020-07-07 18:45:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
327,DC:A6:32:33:AA:47,2020-07-07 18:45:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
328,DC:A6:32:33:AA:47,2020-07-07 18:45:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
329,DC:A6:32:33:AA:47,2020-07-07 18:45:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
330,DC:A6:32:33:AA:47,2020-07-07 18:45:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
331,DC:A6:32:33:AA:47,2020-07-07 18:45:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
332,DC:A6:32:33:AA:47,2020-07-07 18:45:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
333,DC:A6:32:33:AA:47,2020-07-07 18:45:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
334,DC:A6:32:33:AA:47,2020-07-07 18:45:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
335,DC:A6:32:33:AA:47,2020-07-07 18:45:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
336,DC:A6:32:33:AA:47,2020-07-07 18:45:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
337,DC:A6:32:33:AA:47,2020-07-07 18:45:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
338,DC:A6:32:33:AA:47,2020-07-07 18:45:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
339,DC:A6:32:33:AA:47,2020-07-07 18:45:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
340,DC:A6:32:33:AA:47,2020-07-07 18:45:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
341,DC:A6:32:33:AA:47,2020-07-07 18:45:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
342,DC:A6:32:33:AA:47,2020-07-07 18:45:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
343,DC:A6:32:33:AA:47,2020-07-07 18:45:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
344,DC:A6:32:33:AA:47,2020-07-07 18:45:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
345,DC:A6:32:33:AA:47,2020-07-07 18:45:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
346,DC:A6:32:33:AA:47,2020-07-07 18:45:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
347,DC:A6:32:33:AA:47,2020-07-07 18:45:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
348,DC:A6:32:33:AA:47,2020-07-07 18:45:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
349,DC:A6:32:33:AA:47,2020-07-07 18:45:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
350,DC:A6:32:33:AA:47,2020-07-07 18:45:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
351,DC:A6:32:33:AA:47,2020-07-07 18:45:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
352,DC:A6:32:33:AA:47,2020-07-07 18:45:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
353,DC:A6:32:33:AA:47,2020-07-07 18:45:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
354,DC:A6:32:33:AA:47,2020-07-07 18:45:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
355,DC:A6:32:33:AA:47,2020-07-07 18:45:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
356,DC:A6:32:33:AA:47,2020-07-07 18:45:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
357,DC:A6:32:33:AA:47,2020-07-07 18:45:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
358,DC:A6:32:33:AA:47,2020-07-07 18:45:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
359,DC:A6:32:33:AA:47,2020-07-07 18:45:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
360,DC:A6:32:33:AA:47,2020-07-07 18:45:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
361,DC:A6:32:33:AA:47,2020-07-07 18:45:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
362,DC:A6:32:33:AA:47,2020-07-07 18:46:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
363,DC:A6:32:33:AA:47,2020-07-07 18:46:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
364,DC:A6:32:33:AA:47,2020-07-07 18:46:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
365,DC:A6:32:33:AA:47,2020-07-07 18:46:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-49,0.00001258925412,
366,DC:A6:32:33:AA:47,2020-07-07 18:46:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
367,DC:A6:32:33:AA:47,2020-07-07 18:46:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
368,DC:A6:32:33:AA:47,2020-07-07 18:46:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-48,0.00001584893192,
369,DC:A6:32:33:AA:47,2020-07-07 18:46:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
370,DC:A6:32:33:AA:47,2020-07-07 18:46:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-46,0.00002511886432,
