SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW),Total Sum
0,DC:A6:32:33:AA:47,2020-07-07 17:40:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,0.002856422602
1,DC:A6:32:33:AA:47,2020-07-07 17:40:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
2,DC:A6:32:33:AA:47,2020-07-07 17:40:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
3,DC:A6:32:33:AA:47,2020-07-07 17:41:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
4,DC:A6:32:33:AA:47,2020-07-07 17:41:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
5,DC:A6:32:33:AA:47,2020-07-07 17:41:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
6,DC:A6:32:33:AA:47,2020-07-07 17:41:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
7,DC:A6:32:33:AA:47,2020-07-07 17:41:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
8,DC:A6:32:33:AA:47,2020-07-07 17:41:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
9,DC:A6:32:33:AA:47,2020-07-07 17:41:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
10,DC:A6:32:33:AA:47,2020-07-07 17:41:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
11,DC:A6:32:33:AA:47,2020-07-07 17:41:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
12,DC:A6:32:33:AA:47,2020-07-07 17:41:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
13,DC:A6:32:33:AA:47,2020-07-07 17:41:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
14,DC:A6:32:33:AA:47,2020-07-07 17:41:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
15,DC:A6:32:33:AA:47,2020-07-07 17:41:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
16,DC:A6:32:33:AA:47,2020-07-07 17:41:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
17,DC:A6:32:33:AA:47,2020-07-07 17:41:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
18,DC:A6:32:33:AA:47,2020-07-07 17:41:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
19,DC:A6:32:33:AA:47,2020-07-07 17:41:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
20,DC:A6:32:33:AA:47,2020-07-07 17:41:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
21,DC:A6:32:33:AA:47,2020-07-07 17:41:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
22,DC:A6:32:33:AA:47,2020-07-07 17:41:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
23,DC:A6:32:33:AA:47,2020-07-07 17:41:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
24,DC:A6:32:33:AA:47,2020-07-07 17:41:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
25,DC:A6:32:33:AA:47,2020-07-07 17:41:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
26,DC:A6:32:33:AA:47,2020-07-07 17:41:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
27,DC:A6:32:33:AA:47,2020-07-07 17:41:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
28,DC:A6:32:33:AA:47,2020-07-07 17:41:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
29,DC:A6:32:33:AA:47,2020-07-07 17:41:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
30,DC:A6:32:33:AA:47,2020-07-07 17:41:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
31,DC:A6:32:33:AA:47,2020-07-07 17:41:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
32,DC:A6:32:33:AA:47,2020-07-07 17:41:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
33,DC:A6:32:33:AA:47,2020-07-07 17:41:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
34,DC:A6:32:33:AA:47,2020-07-07 17:41:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
35,DC:A6:32:33:AA:47,2020-07-07 17:41:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
36,DC:A6:32:33:AA:47,2020-07-07 17:41:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
37,DC:A6:32:33:AA:47,2020-07-07 17:41:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
38,DC:A6:32:33:AA:47,2020-07-07 17:41:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
39,DC:A6:32:33:AA:47,2020-07-07 17:41:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
40,DC:A6:32:33:AA:47,2020-07-07 17:41:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
41,DC:A6:32:33:AA:47,2020-07-07 17:41:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
42,DC:A6:32:33:AA:47,2020-07-07 17:41:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
43,DC:A6:32:33:AA:47,2020-07-07 17:41:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
44,DC:A6:32:33:AA:47,2020-07-07 17:41:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
45,DC:A6:32:33:AA:47,2020-07-07 17:41:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
46,DC:A6:32:33:AA:47,2020-07-07 17:41:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
47,DC:A6:32:33:AA:47,2020-07-07 17:42:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
48,DC:A6:32:33:AA:47,2020-07-07 17:42:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
49,DC:A6:32:33:AA:47,2020-07-07 17:42:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
50,DC:A6:32:33:AA:47,2020-07-07 17:42:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
51,DC:A6:32:33:AA:47,2020-07-07 17:42:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
52,DC:A6:32:33:AA:47,2020-07-07 17:42:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
53,DC:A6:32:33:AA:47,2020-07-07 17:42:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
54,DC:A6:32:33:AA:47,2020-07-07 17:42:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
55,DC:A6:32:33:AA:47,2020-07-07 17:42:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
56,DC:A6:32:33:AA:47,2020-07-07 17:42:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
57,DC:A6:32:33:AA:47,2020-07-07 17:42:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
58,DC:A6:32:33:AA:47,2020-07-07 17:42:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
59,DC:A6:32:33:AA:47,2020-07-07 17:42:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
60,DC:A6:32:33:AA:47,2020-07-07 17:42:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
61,DC:A6:32:33:AA:47,2020-07-07 17:42:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
62,DC:A6:32:33:AA:47,2020-07-07 17:42:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
63,DC:A6:32:33:AA:47,2020-07-07 17:42:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
64,DC:A6:32:33:AA:47,2020-07-07 17:42:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
65,DC:A6:32:33:AA:47,2020-07-07 17:42:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
66,DC:A6:32:33:AA:47,2020-07-07 17:42:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
67,DC:A6:32:33:AA:47,2020-07-07 17:42:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
68,DC:A6:32:33:AA:47,2020-07-07 17:42:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
69,DC:A6:32:33:AA:47,2020-07-07 17:42:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
70,DC:A6:32:33:AA:47,2020-07-07 17:42:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
71,DC:A6:32:33:AA:47,2020-07-07 17:42:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
72,DC:A6:32:33:AA:47,2020-07-07 17:42:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
73,DC:A6:32:33:AA:47,2020-07-07 17:42:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
74,DC:A6:32:33:AA:47,2020-07-07 17:42:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
75,DC:A6:32:33:AA:47,2020-07-07 17:42:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
76,DC:A6:32:33:AA:47,2020-07-07 17:42:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
77,DC:A6:32:33:AA:47,2020-07-07 17:42:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
78,DC:A6:32:33:AA:47,2020-07-07 17:42:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
79,DC:A6:32:33:AA:47,2020-07-07 17:42:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
80,DC:A6:32:33:AA:47,2020-07-07 17:42:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
81,DC:A6:32:33:AA:47,2020-07-07 17:42:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
82,DC:A6:32:33:AA:47,2020-07-07 17:42:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
83,DC:A6:32:33:AA:47,2020-07-07 17:42:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
84,DC:A6:32:33:AA:47,2020-07-07 17:42:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
85,DC:A6:32:33:AA:47,2020-07-07 17:42:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
86,DC:A6:32:33:AA:47,2020-07-07 17:42:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
87,DC:A6:32:33:AA:47,2020-07-07 17:42:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
88,DC:A6:32:33:AA:47,2020-07-07 17:42:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
89,DC:A6:32:33:AA:47,2020-07-07 17:42:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
90,DC:A6:32:33:AA:47,2020-07-07 17:42:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
91,DC:A6:32:33:AA:47,2020-07-07 17:42:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
92,DC:A6:32:33:AA:47,2020-07-07 17:42:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
93,DC:A6:32:33:AA:47,2020-07-07 17:43:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
94,DC:A6:32:33:AA:47,2020-07-07 17:43:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
95,DC:A6:32:33:AA:47,2020-07-07 17:43:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
96,DC:A6:32:33:AA:47,2020-07-07 17:43:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
97,DC:A6:32:33:AA:47,2020-07-07 17:43:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
98,DC:A6:32:33:AA:47,2020-07-07 17:43:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
99,DC:A6:32:33:AA:47,2020-07-07 17:43:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
100,DC:A6:32:33:AA:47,2020-07-07 17:43:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
101,DC:A6:32:33:AA:47,2020-07-07 17:43:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
102,DC:A6:32:33:AA:47,2020-07-07 17:43:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
103,DC:A6:32:33:AA:47,2020-07-07 17:43:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
104,DC:A6:32:33:AA:47,2020-07-07 17:43:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
105,DC:A6:32:33:AA:47,2020-07-07 17:43:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
106,DC:A6:32:33:AA:47,2020-07-07 17:43:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
107,DC:A6:32:33:AA:47,2020-07-07 17:43:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
108,DC:A6:32:33:AA:47,2020-07-07 17:43:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
109,DC:A6:32:33:AA:47,2020-07-07 17:43:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
110,DC:A6:32:33:AA:47,2020-07-07 17:43:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
111,DC:A6:32:33:AA:47,2020-07-07 17:43:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
112,DC:A6:32:33:AA:47,2020-07-07 17:43:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
113,DC:A6:32:33:AA:47,2020-07-07 17:43:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
114,DC:A6:32:33:AA:47,2020-07-07 17:43:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
115,DC:A6:32:33:AA:47,2020-07-07 17:43:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
116,DC:A6:32:33:AA:47,2020-07-07 17:43:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
117,DC:A6:32:33:AA:47,2020-07-07 17:43:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
118,DC:A6:32:33:AA:47,2020-07-07 17:43:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
119,DC:A6:32:33:AA:47,2020-07-07 17:43:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
120,DC:A6:32:33:AA:47,2020-07-07 17:43:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
121,DC:A6:32:33:AA:47,2020-07-07 17:43:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
122,DC:A6:32:33:AA:47,2020-07-07 17:43:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
123,DC:A6:32:33:AA:47,2020-07-07 17:43:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
124,DC:A6:32:33:AA:47,2020-07-07 17:43:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
125,DC:A6:32:33:AA:47,2020-07-07 17:43:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
126,DC:A6:32:33:AA:47,2020-07-07 17:43:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
127,DC:A6:32:33:AA:47,2020-07-07 17:43:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
128,DC:A6:32:33:AA:47,2020-07-07 17:43:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
129,DC:A6:32:33:AA:47,2020-07-07 17:43:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
130,DC:A6:32:33:AA:47,2020-07-07 17:43:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
131,DC:A6:32:33:AA:47,2020-07-07 17:43:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
132,DC:A6:32:33:AA:47,2020-07-07 17:43:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
133,DC:A6:32:33:AA:47,2020-07-07 17:43:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
134,DC:A6:32:33:AA:47,2020-07-07 17:43:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
135,DC:A6:32:33:AA:47,2020-07-07 17:43:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
136,DC:A6:32:33:AA:47,2020-07-07 17:43:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
137,DC:A6:32:33:AA:47,2020-07-07 17:43:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
138,DC:A6:32:33:AA:47,2020-07-07 17:43:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
139,DC:A6:32:33:AA:47,2020-07-07 17:43:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
140,DC:A6:32:33:AA:47,2020-07-07 17:43:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
141,DC:A6:32:33:AA:47,2020-07-07 17:43:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
142,DC:A6:32:33:AA:47,2020-07-07 17:43:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
143,DC:A6:32:33:AA:47,2020-07-07 17:44:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
144,DC:A6:32:33:AA:47,2020-07-07 17:44:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
145,DC:A6:32:33:AA:47,2020-07-07 17:44:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
146,DC:A6:32:33:AA:47,2020-07-07 17:44:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
147,DC:A6:32:33:AA:47,2020-07-07 17:44:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
148,DC:A6:32:33:AA:47,2020-07-07 17:44:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
149,DC:A6:32:33:AA:47,2020-07-07 17:44:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
150,DC:A6:32:33:AA:47,2020-07-07 17:44:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
151,DC:A6:32:33:AA:47,2020-07-07 17:44:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
152,DC:A6:32:33:AA:47,2020-07-07 17:44:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
153,DC:A6:32:33:AA:47,2020-07-07 17:44:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
154,DC:A6:32:33:AA:47,2020-07-07 17:44:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
155,DC:A6:32:33:AA:47,2020-07-07 17:44:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
156,DC:A6:32:33:AA:47,2020-07-07 17:44:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
157,DC:A6:32:33:AA:47,2020-07-07 17:44:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
158,DC:A6:32:33:AA:47,2020-07-07 17:44:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
159,DC:A6:32:33:AA:47,2020-07-07 17:44:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
160,DC:A6:32:33:AA:47,2020-07-07 17:44:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
161,DC:A6:32:33:AA:47,2020-07-07 17:44:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
162,DC:A6:32:33:AA:47,2020-07-07 17:44:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
163,DC:A6:32:33:AA:47,2020-07-07 17:44:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
164,DC:A6:32:33:AA:47,2020-07-07 17:44:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
165,DC:A6:32:33:AA:47,2020-07-07 17:44:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
166,DC:A6:32:33:AA:47,2020-07-07 17:44:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
167,DC:A6:32:33:AA:47,2020-07-07 17:44:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
168,DC:A6:32:33:AA:47,2020-07-07 17:44:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
169,DC:A6:32:33:AA:47,2020-07-07 17:44:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
170,DC:A6:32:33:AA:47,2020-07-07 17:44:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
171,DC:A6:32:33:AA:47,2020-07-07 17:44:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
172,DC:A6:32:33:AA:47,2020-07-07 17:44:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
173,DC:A6:32:33:AA:47,2020-07-07 17:44:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
174,DC:A6:32:33:AA:47,2020-07-07 17:44:38,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
175,DC:A6:32:33:AA:47,2020-07-07 17:44:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
176,DC:A6:32:33:AA:47,2020-07-07 17:44:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
177,DC:A6:32:33:AA:47,2020-07-07 17:44:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
178,DC:A6:32:33:AA:47,2020-07-07 17:44:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
179,DC:A6:32:33:AA:47,2020-07-07 17:44:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
180,DC:A6:32:33:AA:47,2020-07-07 17:44:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
181,DC:A6:32:33:AA:47,2020-07-07 17:44:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
182,DC:A6:32:33:AA:47,2020-07-07 17:44:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
183,DC:A6:32:33:AA:47,2020-07-07 17:44:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
184,DC:A6:32:33:AA:47,2020-07-07 17:44:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
185,DC:A6:32:33:AA:47,2020-07-07 17:44:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
186,DC:A6:32:33:AA:47,2020-07-07 17:44:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
